,id_food,nutriscore_grade,random_users_id,random_users_ratings
7667,36342,a,9,3
7668,49204,a,3,2
7669,17898,d,9,2
7670,27444,b,7,2
7671,5521,a,5,1
7672,19259,c,6,1
7673,33880,b,2,4
7674,8293,c,7,3
7675,23593,a,1,4
7676,31620,c,3,2
7677,32613,a,1,3
7678,33417,d,1,3
7679,45645,d,9,3
7680,51340,c,9,3
7681,21372,c,4,3
7682,26728,c,3,4
7683,2395,c,1,2
7684,37310,a,4,3
7685,16014,b,3,3
7686,48312,d,9,1
7687,3734,c,9,1
7688,41571,c,3,3
7689,3874,b,5,2
7690,50285,d,1,2
7691,27152,b,1,1
7692,37013,d,2,4
7693,3440,d,3,3
7694,3959,d,4,3
7695,5301,e,8,3
7696,22239,c,3,1
7697,23139,b,3,1
7698,28181,d,7,2
7699,29048,a,7,4
7700,32494,a,5,3
7701,34669,b,4,2
7702,44263,a,7,3
7703,47205,d,7,4
7704,49875,d,9,1
7705,50102,a,5,4
7706,52104,a,9,4
7707,34650,c,9,2
7708,37740,d,1,3
7709,14875,a,5,1
7710,12240,d,6,2
7711,3906,e,2,2
7712,22555,e,1,2
7713,28525,d,7,3
7714,34176,e,2,1
7715,35136,e,9,4
7716,49174,e,5,3
7717,22595,d,1,2
7718,32061,b,7,4
7719,44961,d,6,3
7720,11351,b,7,4
7721,23919,c,3,1
7722,24680,d,8,2
7723,12841,e,1,4
7724,47111,c,7,4
7725,30951,b,8,1
7726,97,e,9,2
7727,4290,d,1,4
7728,4934,b,6,4
7729,5302,d,1,1
7730,7987,a,3,1
7731,9236,b,7,1
7732,9640,b,9,3
7733,14222,e,6,3
7734,16854,a,9,3
7735,18252,b,9,2
7736,24454,d,2,3
7737,25092,d,5,1
7738,25116,e,8,2
7739,28693,a,1,2
7740,28742,e,3,3
7741,29994,a,5,4
7742,30896,b,2,3
7743,33282,a,1,3
7744,34342,b,2,3
7745,38454,d,3,2
7746,38844,d,7,4
7747,38862,a,7,2
7748,41342,d,1,4
7749,41918,d,9,2
7750,44811,b,6,4
7751,46333,e,8,2
7752,47389,b,6,1
7753,47686,e,5,2
7754,48644,d,8,4
7755,49288,a,1,1
7756,49923,a,8,2
7757,50865,e,6,2
7758,50940,a,2,1
7759,52518,a,2,2
7760,32842,d,6,3
7761,24456,b,6,1
7762,48202,e,2,1
7763,14723,c,1,3
7764,36670,e,8,4
7765,36318,c,6,2
7766,35430,e,5,2
7767,20680,a,5,3
7768,26960,a,5,3
7769,33492,a,7,2
7770,35660,a,8,1
7771,36290,d,1,1
7772,37566,b,4,1
7773,45096,b,4,3
7774,49599,a,9,2
7775,18702,e,4,3
7776,20155,e,9,3
7777,20521,e,2,2
7778,21879,d,5,3
7779,23027,e,7,1
7780,25627,e,2,2
7781,25755,e,5,1
7782,25962,e,7,4
7783,28457,c,7,3
7784,29110,c,7,4
7785,34315,e,1,4
7786,35390,c,8,2
7787,39051,d,2,1
7788,44978,e,9,4
7789,47259,e,1,3
7790,48686,d,5,3
7791,49782,d,5,4
7792,24093,b,4,2
7793,46383,a,1,2
7794,36237,d,9,2
7795,23714,d,8,2
7796,47571,d,9,3
7797,45708,a,4,1
7798,2130,b,5,2
7799,5686,c,7,1
7800,7655,c,2,1
7801,8567,b,7,2
7802,17606,c,9,4
7803,18114,e,7,3
7804,21685,b,9,1
7805,26874,e,9,4
7806,27025,b,1,2
7807,27893,c,9,4
7808,27912,b,1,3
7809,28503,c,2,3
7810,31290,c,2,1
7811,32125,c,2,1
7812,33313,b,3,2
7813,39833,d,7,1
7814,39835,d,7,4
7815,40012,b,3,2
7816,46722,c,1,3
7817,47147,b,7,4
7818,47189,d,7,3
7819,48881,e,9,3
7820,49018,d,2,1
7821,49858,b,9,2
7822,50977,a,4,3
7823,51470,c,3,3
7824,31259,b,9,3
7825,15675,e,9,4
7826,8637,d,7,4
7827,26152,a,7,3
7828,37275,b,6,1
7829,29080,a,8,2
7830,47605,a,1,1
7831,51516,b,3,4
7832,26531,e,9,4
7833,4994,c,5,3
7834,25046,c,8,4
7835,30626,c,2,3
7836,47338,c,9,3
7837,51469,c,2,1
7838,51557,b,5,1
7839,36287,d,5,3
7840,44790,d,6,2
7841,2437,d,3,1
7842,3194,b,6,4
7843,3231,c,6,3
7844,3746,a,7,3
7845,5446,a,3,2
7846,5677,d,8,1
7847,18174,b,4,1
7848,20847,d,7,4
7849,21080,c,2,2
7850,25621,b,7,2
7851,31582,a,7,4
7852,39182,b,7,2
7853,40612,e,6,2
7854,46496,c,1,2
7855,49282,c,8,1
7856,49637,d,7,4
7857,52286,c,3,4
7858,39802,d,1,1
7859,23483,d,6,2
7860,2621,c,3,3
7861,34160,c,2,3
7862,50738,e,8,4
7863,27367,c,6,3
7864,21036,d,1,3
7865,22249,d,8,3
7866,24820,d,3,1
7867,46362,d,4,4
7868,49350,d,2,4
7869,486,e,6,4
7870,35529,e,1,4
7871,26370,c,2,2
7872,30269,b,6,1
7873,14581,b,5,1
7874,3565,c,3,2
7875,7269,c,7,1
7876,48003,c,9,2
7877,30748,c,3,4
7878,1610,c,4,3
7879,1620,b,1,4
7880,2010,e,2,3
7881,3697,b,2,2
7882,4359,c,2,1
7883,10125,b,3,1
7884,10129,b,6,3
7885,11339,b,4,2
7886,11363,b,3,1
7887,11914,b,6,1
7888,12692,a,8,3
7889,12706,a,1,3
7890,13618,b,8,1
7891,15467,a,3,4
7892,22948,a,6,4
7893,23308,b,4,2
7894,25015,d,1,1
7895,25747,d,1,4
7896,26160,b,1,3
7897,27527,a,5,2
7898,28386,a,8,4
7899,30045,b,9,2
7900,31921,b,6,1
7901,33793,b,1,3
7902,34863,b,2,1
7903,35614,b,1,1
7904,37842,d,9,1
7905,39694,b,1,1
7906,39697,c,9,2
7907,39735,b,7,2
7908,40991,e,1,2
7909,43149,d,6,4
7910,43662,b,3,3
7911,43781,d,4,4
7912,44402,d,4,3
7913,44855,a,6,1
7914,45079,b,6,2
7915,45106,b,5,1
7916,45398,d,6,2
7917,47462,b,5,4
7918,47575,a,9,1
7919,49444,d,3,3
7920,49459,d,9,2
7921,49748,d,1,3
7922,50434,c,2,4
7923,45969,e,4,1
7924,16523,b,3,3
7925,22990,e,2,2
7926,22436,b,1,2
7927,44988,b,1,4
7928,28980,b,9,3
7929,5076,c,2,4
7930,15390,c,4,4
7931,6808,e,6,3
7932,34883,a,8,4
7933,47140,c,7,3
7934,40592,b,9,4
7935,3862,b,1,1
7936,21354,a,8,3
7937,4019,d,7,4
7938,49008,e,4,3
7939,1589,a,2,4
7940,3733,a,3,3
7941,20403,c,9,2
7942,18933,d,4,3
7943,18928,a,9,3
7944,16191,d,8,4
7945,7591,b,6,4
7946,16210,e,9,2
7947,27673,a,5,1
7948,36792,e,7,3
7949,1330,a,7,2
7950,2504,c,7,1
7951,3735,b,2,4
7952,3736,a,4,2
7953,4597,d,1,3
7954,5707,b,7,3
7955,15151,d,5,3
7956,15786,c,2,2
7957,15850,c,7,4
7958,20320,d,6,1
7959,24644,a,8,3
7960,24798,d,8,2
7961,25299,c,5,4
7962,25448,c,1,4
7963,25696,d,1,2
7964,25697,d,5,1
7965,26607,d,9,3
7966,26785,c,2,2
7967,28385,b,2,4
7968,28900,c,4,3
7969,30062,a,4,3
7970,30191,a,9,2
7971,30531,a,8,1
7972,30550,c,9,2
7973,30973,d,2,1
7974,34305,d,9,3
7975,35553,d,7,2
7976,35909,a,2,1
7977,36142,d,4,4
7978,37703,d,7,1
7979,37994,b,6,1
7980,38823,d,1,2
7981,39695,b,8,1
7982,39852,c,9,1
7983,41489,b,6,1
7984,44671,e,8,4
7985,46215,a,1,1
7986,47098,d,2,4
7987,47134,b,9,3
7988,47964,c,6,2
7989,48879,e,8,1
7990,49449,c,6,4
7991,51256,c,1,3
7992,41497,e,8,1
7993,27480,c,5,4
7994,29171,d,4,1
7995,41759,a,6,3
7996,24813,c,5,4
7997,46601,a,8,3
7998,35755,d,7,1
7999,3375,a,2,4
8000,13839,d,6,1
8001,21768,d,6,3
8002,24050,a,2,1
8003,24346,d,5,4
8004,25461,e,8,2
8005,28208,a,7,1
8006,29163,e,7,4
8007,31797,d,3,3
8008,34718,d,5,1
8009,38730,a,5,3
8010,44051,e,8,1
8011,45948,e,1,2
8012,46712,c,9,4
8013,50137,c,2,2
8014,20306,c,7,1
8015,5002,a,3,3
8016,1549,a,5,2
8017,34470,a,6,4
8018,51403,b,1,2
8019,18238,d,3,4
8020,41756,d,7,2
8021,45018,d,6,1
8022,11386,b,2,3
8023,17953,e,8,2
8024,47469,a,2,1
8025,38561,c,3,1
8026,43601,a,5,2
8027,12695,e,7,2
8028,37552,e,2,4
8029,565,e,2,2
8030,1806,c,1,2
8031,23029,d,5,1
8032,46590,b,8,1
8033,36219,b,1,1
8034,4767,d,4,2
8035,30156,a,4,4
8036,20929,c,3,1
8037,46976,d,7,2
8038,42324,a,8,3
8039,43312,a,4,2
8040,6991,b,6,3
8041,11983,d,4,4
8042,12701,e,2,2
8043,13449,a,5,4
8044,15447,a,7,3
8045,15763,e,4,4
8046,17242,d,1,1
8047,22968,a,5,4
8048,24702,b,3,1
8049,30038,c,7,1
8050,30085,c,5,4
8051,34861,c,2,2
8052,35754,c,5,3
8053,35997,e,3,3
8054,37413,b,1,1
8055,38401,d,3,3
8056,38867,a,2,1
8057,43971,c,4,1
8058,46045,c,6,3
8059,49050,e,1,4
8060,35431,e,5,1
8061,42991,d,9,2
8062,17377,d,9,3
8063,41683,b,4,1
8064,24831,b,9,1
8065,36493,c,2,2
8066,18017,e,8,2
8067,12929,d,1,1
8068,46850,d,9,1
8069,48785,d,2,1
8070,8884,c,8,3
8071,91,d,1,4
8072,14392,a,3,4
8073,22984,a,9,1
8074,24440,d,7,1
8075,26010,c,9,1
8076,28060,d,6,4
8077,28855,d,3,1
8078,29754,c,4,4
8079,30037,c,4,3
8080,34909,d,6,4
8081,36726,d,2,3
8082,40874,c,5,1
8083,46949,b,5,3
8084,49137,a,8,2
8085,51447,e,2,4
8086,45972,e,3,2
8087,5091,d,6,4
8088,12201,d,7,2
8089,16696,d,8,4
8090,24827,e,1,1
8091,25183,d,5,3
8092,38774,d,8,1
8093,42598,d,9,1
8094,44747,d,4,3
8095,47622,d,2,1
8096,50773,d,7,2
8097,3835,b,8,4
8098,24867,b,7,3
8099,28137,a,9,1
8100,28563,a,2,4
8101,38901,a,8,1
8102,45073,a,8,3
8103,48936,b,2,4
8104,49454,a,6,3
8105,50975,a,7,2
8106,51543,a,7,2
8107,3587,d,6,4
8108,9732,d,7,4
8109,28045,d,9,3
8110,29183,d,6,2
8111,31409,d,7,2
8112,35234,a,9,3
8113,42754,d,3,1
8114,46634,b,3,3
8115,46662,a,1,2
8116,46766,c,8,2
8117,50770,d,2,2
8118,19203,b,2,4
8119,5310,e,2,2
8120,19841,e,4,2
8121,50416,c,2,4
8122,1730,c,4,2
8123,37629,e,1,1
8124,40563,a,3,1
8125,17696,c,2,3
8126,48328,b,7,3
8127,204,a,2,3
8128,33255,d,2,4
8129,26712,d,1,3
8130,27982,e,2,4
8131,33788,e,3,1
8132,34647,e,5,1
8133,39716,e,4,2
8134,42688,e,3,1
8135,46477,e,8,4
8136,47371,e,2,1
8137,22465,b,1,1
8138,36199,c,6,4
8139,18603,b,3,4
8140,29061,e,1,3
8141,34936,e,9,4
8142,19409,b,4,1
8143,2466,d,1,2
8144,4018,d,1,2
8145,16541,a,5,4
8146,18210,d,9,3
8147,24799,d,7,4
8148,26970,d,4,3
8149,31838,d,3,3
8150,31846,d,2,4
8151,32901,d,1,1
8152,38843,d,9,4
8153,47992,a,9,4
8154,49002,d,6,3
8155,50510,d,6,3
8156,51449,d,8,2
8157,12910,e,6,3
8158,25259,e,5,1
8159,26753,e,6,1
8160,34254,e,9,1
8161,34312,e,3,4
8162,37593,e,9,1
8163,47220,e,8,3
8164,11449,d,4,4
8165,11756,c,5,3
8166,3789,d,6,3
8167,47196,d,9,4
8168,12849,e,7,1
8169,13683,a,7,3
8170,21075,c,4,3
8171,7779,c,1,4
8172,46320,c,7,1
8173,50682,c,7,3
8174,2508,a,5,4
8175,3403,d,7,2
8176,9326,d,3,3
8177,14317,e,6,2
8178,15729,a,7,1
8179,16600,d,1,4
8180,17074,d,1,3
8181,17400,c,4,4
8182,18235,d,6,1
8183,19393,b,3,4
8184,24537,c,7,4
8185,24638,b,5,4
8186,25190,c,9,1
8187,25456,c,1,1
8188,25691,d,5,2
8189,25860,e,8,4
8190,25869,c,1,1
8191,25884,a,5,1
8192,26203,a,3,3
8193,27322,a,1,1
8194,27676,a,8,4
8195,27771,c,4,1
8196,28453,c,6,1
8197,28580,a,6,3
8198,28793,a,8,2
8199,31704,c,7,3
8200,31861,a,9,1
8201,32395,a,7,4
8202,33950,c,5,3
8203,36684,b,1,3
8204,38742,d,8,3
8205,39108,a,9,1
8206,39740,d,7,1
8207,42209,b,3,3
8208,43451,d,1,4
8209,45976,d,8,4
8210,46612,a,2,2
8211,47091,c,8,1
8212,48160,a,8,2
8213,48185,a,9,1
8214,49871,a,5,1
8215,51431,a,5,4
8216,46913,c,1,3
8217,17308,d,1,3
8218,31048,c,9,3
8219,47280,c,2,4
8220,28689,d,6,3
8221,46191,c,8,2
8222,49498,c,1,3
8223,17186,a,5,2
8224,39181,c,8,3
8225,4091,d,8,2
8226,29782,d,7,3
8227,3211,e,3,4
8228,3401,b,9,1
8229,16399,e,1,3
8230,49788,a,5,1
8231,22308,b,5,2
8232,22287,a,5,3
8233,46661,b,3,3
8234,38274,d,3,4
8235,45040,b,1,3
8236,101,d,3,3
8237,1511,b,9,3
8238,5318,d,5,4
8239,7529,e,9,2
8240,15338,c,2,1
8241,15343,c,3,1
8242,18119,e,7,1
8243,24256,e,3,4
8244,25084,d,9,3
8245,26900,d,1,4
8246,30122,b,2,2
8247,35144,e,6,2
8248,35292,b,5,1
8249,36730,d,7,1
8250,38209,e,4,1
8251,39192,b,7,1
8252,46629,a,3,3
8253,47744,d,9,3
8254,48079,b,4,2
8255,51382,d,5,4
8256,51448,d,4,3
8257,47190,c,7,4
8258,25093,d,8,1
8259,2664,c,9,2
8260,21014,c,5,2
8261,29115,d,6,3
8262,36081,d,5,2
8263,45335,e,7,4
8264,5324,d,3,3
8265,12840,d,9,1
8266,35240,e,5,1
8267,38765,e,2,4
8268,47235,e,7,3
8269,26322,a,5,4
8270,1162,e,1,3
8271,4076,d,7,2
8272,5075,d,9,3
8273,9096,d,9,4
8274,14997,e,3,4
8275,15483,c,2,1
8276,18689,d,9,2
8277,24949,d,1,2
8278,25425,d,2,3
8279,32870,d,7,1
8280,37227,d,5,3
8281,37362,e,7,2
8282,49268,b,8,4
8283,49365,c,7,1
8284,12482,c,7,4
8285,22240,e,3,4
8286,23684,b,6,2
8287,28687,e,3,2
8288,38130,d,3,2
8289,41576,b,1,4
8290,667,d,7,4
8291,50173,d,4,2
8292,36068,e,2,4
8293,50964,e,6,4
8294,16808,d,5,4
8295,14111,a,4,4
8296,27960,a,9,3
8297,28387,a,1,4
8298,30181,a,7,1
8299,38026,a,2,1
8300,39643,a,7,1
8301,40886,d,2,2
8302,32229,c,5,2
8303,31858,b,6,2
8304,5977,d,8,1
8305,51906,d,6,2
8306,5752,d,7,4
8307,20450,d,3,1
8308,23691,d,6,4
8309,25780,c,3,1
8310,34772,e,8,3
8311,47006,b,4,3
8312,49878,d,8,2
8313,1849,b,8,2
8314,3775,b,4,2
8315,1893,d,8,1
8316,23536,a,9,2
8317,28536,c,8,3
8318,49331,d,1,4
8319,51008,d,3,3
8320,29561,c,7,2
8321,3997,c,1,3
8322,35561,b,7,2
8323,36088,c,2,1
8324,36678,b,1,2
8325,36889,c,7,4
8326,51162,b,2,2
8327,51938,d,4,1
8328,3404,a,9,3
8329,13193,e,7,1
8330,11977,e,2,1
8331,26608,c,2,2
8332,40378,a,3,2
8333,2300,d,3,1
8334,5711,c,2,3
8335,33385,e,6,4
8336,37684,c,8,3
8337,44670,e,7,3
8338,46750,c,5,1
8339,50011,b,7,3
8340,50506,d,7,1
8341,32415,e,3,4
8342,3842,a,8,1
8343,3886,e,7,4
8344,38307,b,9,1
8345,47943,b,4,1
8346,49698,b,1,1
8347,46171,a,8,4
8348,28776,a,9,1
8349,40441,d,4,2
8350,36926,c,8,2
8351,40311,c,1,4
8352,3945,c,3,4
8353,5321,c,8,3
8354,5385,c,7,2
8355,5512,c,9,4
8356,25630,d,1,4
8357,27831,b,8,4
8358,27833,d,4,2
8359,31523,d,9,2
8360,31534,c,8,1
8361,40684,c,1,4
8362,41949,c,1,1
8363,32554,a,8,3
8364,5245,d,7,2
8365,20890,d,1,3
8366,21336,d,2,4
8367,24463,d,2,2
8368,25323,d,7,2
8369,26642,d,1,2
8370,27742,d,9,3
8371,28175,d,9,3
8372,28528,d,5,1
8373,30464,d,6,4
8374,32002,d,3,3
8375,33644,d,3,1
8376,34207,d,4,3
8377,40952,d,3,4
8378,46057,d,4,4
8379,48664,d,7,4
8380,2169,c,9,2
8381,18565,d,1,4
8382,18568,e,1,3
8383,38364,e,4,4
8384,47957,d,6,2
8385,45638,c,9,2
8386,31071,d,4,4
8387,22510,c,3,2
8388,21021,d,3,4
8389,32258,e,3,1
8390,36724,d,5,2
8391,13007,a,9,1
8392,593,e,5,3
8393,1594,b,5,2
8394,1891,d,3,1
8395,3262,c,9,3
8396,3901,e,2,2
8397,4387,c,5,2
8398,4678,c,1,1
8399,5122,e,6,3
8400,11318,e,6,1
8401,11396,e,4,4
8402,12535,c,2,1
8403,12597,b,5,4
8404,12653,c,4,3
8405,13044,b,1,1
8406,16132,c,9,4
8407,16167,c,7,2
8408,16866,e,8,2
8409,16871,c,7,4
8410,16949,c,6,2
8411,17105,d,8,1
8412,17571,e,6,3
8413,17590,c,2,3
8414,17879,c,7,1
8415,18205,e,1,2
8416,20370,d,6,4
8417,20391,e,7,1
8418,20924,c,6,1
8419,21004,e,5,2
8420,21691,c,5,2
8421,22456,e,7,2
8422,22718,a,4,4
8423,23509,b,2,2
8424,24566,a,5,4
8425,24956,c,3,1
8426,25786,d,8,3
8427,26038,d,7,4
8428,26413,b,3,3
8429,27263,b,2,4
8430,27474,c,7,4
8431,27642,c,7,2
8432,28460,e,2,3
8433,28523,d,8,1
8434,28584,c,9,1
8435,28901,c,3,3
8436,29877,a,6,3
8437,30201,c,4,1
8438,30410,c,6,3
8439,30652,c,9,3
8440,30654,d,1,2
8441,30879,c,5,3
8442,30931,c,4,4
8443,30950,d,5,1
8444,31917,a,3,2
8445,31955,c,7,4
8446,32212,c,7,1
8447,33328,d,8,3
8448,33363,c,4,1
8449,33412,e,3,3
8450,33707,c,8,2
8451,34061,c,8,4
8452,34159,c,9,2
8453,34456,d,7,4
8454,34457,c,1,1
8455,34573,e,6,2
8456,34598,e,1,1
8457,34780,b,2,4
8458,34901,e,3,3
8459,35309,d,8,3
8460,35530,c,1,3
8461,35815,a,5,2
8462,35925,c,1,3
8463,35999,d,6,1
8464,36211,b,8,3
8465,36743,d,8,3
8466,37106,c,7,2
8467,37141,d,2,3
8468,37498,d,8,4
8469,37778,c,5,2
8470,38265,c,1,1
8471,38273,c,9,2
8472,38800,d,9,1
8473,39343,e,7,3
8474,39535,d,4,4
8475,39615,c,4,2
8476,39946,c,1,1
8477,39989,c,4,2
8478,39991,c,8,2
8479,40279,d,3,4
8480,40391,d,3,3
8481,41134,c,2,3
8482,41146,c,5,4
8483,41149,c,5,2
8484,41382,d,5,2
8485,42768,a,7,1
8486,43502,d,2,3
8487,43648,d,2,1
8488,43917,c,6,2
8489,43938,d,7,2
8490,44368,a,3,1
8491,45011,c,1,1
8492,45372,c,8,4
8493,46507,e,9,3
8494,46878,d,2,2
8495,47285,c,3,1
8496,47491,d,2,1
8497,47521,e,3,1
8498,47632,d,4,4
8499,47848,c,2,2
8500,48332,d,4,3
8501,49377,d,4,1
8502,49621,c,3,2
8503,49773,c,4,2
8504,49971,d,6,3
8505,50422,b,2,1
8506,50660,d,2,1
8507,51092,c,7,3
8508,51305,e,4,3
8509,51466,c,6,4
8510,51529,c,1,3
8511,16677,d,4,1
8512,35922,a,6,4
8513,43610,d,2,2
8514,17568,b,7,2
8515,23590,a,3,2
8516,45400,d,8,4
8517,16670,c,7,2
8518,29114,e,3,4
8519,35841,d,7,4
8520,46517,d,9,2
8521,27146,e,9,2
8522,49393,e,6,3
8523,1447,c,8,3
8524,2979,e,8,4
8525,47886,b,4,3
8526,5678,c,3,3
8527,5416,a,5,1
8528,4222,d,2,2
8529,9739,d,2,1
8530,28954,b,6,2
8531,31912,b,3,2
8532,12907,d,9,4
8533,31958,d,8,1
8534,1362,c,4,1
8535,3035,a,5,4
8536,27787,a,6,1
8537,37982,a,8,1
8538,49983,a,9,1
8539,51178,d,8,4
8540,31466,b,1,1
8541,23599,d,4,3
8542,40390,e,5,3
8543,454,b,5,4
8544,3739,c,6,2
8545,16512,a,1,1
8546,18105,c,1,3
8547,34187,d,6,3
8548,48524,e,6,3
8549,16964,c,3,1
8550,45808,c,8,2
8551,34900,e,9,4
8552,1031,a,9,4
8553,1415,a,3,3
8554,2430,a,9,1
8555,8459,a,3,1
8556,11355,a,6,1
8557,11910,a,2,1
8558,12476,a,6,1
8559,15263,a,2,4
8560,16452,a,5,4
8561,16849,a,6,2
8562,19821,a,9,4
8563,19824,a,3,4
8564,20494,a,5,4
8565,21165,a,6,1
8566,21168,a,3,1
8567,21466,a,8,4
8568,21857,a,4,3
8569,22050,a,8,1
8570,22273,a,5,1
8571,22731,a,7,4
8572,22991,a,1,1
8573,22993,a,6,1
8574,22994,a,2,2
8575,22997,a,4,1
8576,23376,e,5,1
8577,23378,e,8,2
8578,23534,a,4,1
8579,23535,a,6,4
8580,23583,a,4,1
8581,24218,a,9,2
8582,24219,a,7,3
8583,24839,a,5,3
8584,25067,b,3,4
8585,25134,a,1,3
8586,25162,a,4,1
8587,25287,b,4,3
8588,25911,a,8,2
8589,26022,a,3,4
8590,26068,a,1,2
8591,26140,a,8,3
8592,26141,a,5,2
8593,26143,a,6,4
8594,26145,a,2,4
8595,26524,a,6,2
8596,27374,a,6,1
8597,27394,a,5,4
8598,27477,a,5,1
8599,27588,a,1,3
8600,27819,a,9,2
8601,27976,a,3,1
8602,28041,a,4,2
8603,28042,a,1,1
8604,29309,a,8,4
8605,30643,a,7,2
8606,30722,a,3,4
8607,30940,a,5,2
8608,31643,a,4,1
8609,31992,a,8,1
8610,32428,a,2,4
8611,33394,c,9,3
8612,33635,a,7,1
8613,33755,a,2,3
8614,33849,a,4,2
8615,33853,a,9,1
8616,33869,a,8,4
8617,34098,a,6,4
8618,34287,a,5,3
8619,34914,a,6,2
8620,36885,a,8,1
8621,37437,a,2,4
8622,39580,a,7,1
8623,42070,a,3,4
8624,42366,a,1,3
8625,42431,a,8,2
8626,43111,a,9,3
8627,43161,a,3,3
8628,43198,a,8,1
8629,44217,a,7,4
8630,44534,a,8,4
8631,47471,a,2,1
8632,48663,a,5,4
8633,48993,a,7,4
8634,49600,a,1,2
8635,50627,a,2,2
8636,52454,a,8,3
8637,44909,d,2,4
8638,15211,b,4,1
8639,20277,a,3,3
8640,23417,c,9,1
8641,23651,b,1,3
8642,25335,b,4,4
8643,36658,d,9,3
8644,43673,b,6,4
8645,45387,a,3,4
8646,46602,a,8,1
8647,46647,a,8,1
8648,50128,a,2,1
8649,50934,a,8,2
8650,28022,e,4,3
8651,52064,e,8,4
8652,3209,b,4,1
8653,5673,d,3,1
8654,37120,e,3,2
8655,33659,d,6,2
8656,2162,d,6,2
8657,4681,a,9,1
8658,5397,d,4,2
8659,13959,e,4,3
8660,15787,e,5,3
8661,18013,e,8,3
8662,22931,d,8,1
8663,25373,d,8,3
8664,26558,b,3,4
8665,28492,d,1,1
8666,30568,d,7,1
8667,30886,d,7,1
8668,32727,d,6,4
8669,32833,d,6,1
8670,34145,d,6,2
8671,38238,d,1,2
8672,42060,a,6,4
8673,42276,d,3,4
8674,43899,c,4,3
8675,45988,a,4,3
8676,49169,c,4,3
8677,49401,d,5,1
8678,49741,e,7,4
8679,50841,b,8,2
8680,51407,d,9,2
8681,16493,b,3,3
8682,16008,c,4,1
8683,17748,d,2,4
8684,51194,d,5,1
8685,51161,d,3,1
8686,41749,d,1,3
8687,47202,d,9,1
8688,27290,c,7,4
8689,5776,d,1,2
8690,46544,c,4,1
8691,22662,d,1,3
8692,3727,a,8,3
8693,3728,d,7,1
8694,4426,d,2,4
8695,6201,d,5,1
8696,9232,a,7,1
8697,15518,a,5,1
8698,16424,d,2,1
8699,17853,d,7,2
8700,20431,d,3,4
8701,20896,d,3,4
8702,21234,d,6,2
8703,21263,d,2,2
8704,21671,c,8,1
8705,24052,d,4,4
8706,25293,d,8,3
8707,29016,e,4,2
8708,30043,a,7,2
8709,30526,d,5,4
8710,32037,d,1,1
8711,34196,e,7,4
8712,35620,b,1,4
8713,35640,b,8,3
8714,35954,a,8,4
8715,36182,d,9,1
8716,37244,d,5,4
8717,43538,e,8,4
8718,43621,a,8,4
8719,43756,d,1,2
8720,44034,d,4,2
8721,44837,a,5,4
8722,45652,d,8,3
8723,46008,a,2,4
8724,50944,d,3,1
8725,21337,d,9,1
8726,1509,c,4,2
8727,9309,c,1,3
8728,27027,c,6,4
8729,29014,c,2,3
8730,36363,c,4,2
8731,47924,c,9,2
8732,51733,e,9,3
8733,4230,d,7,3
8734,18753,b,5,4
8735,19924,d,7,2
8736,20445,d,4,3
8737,22468,b,8,4
8738,30601,d,9,1
8739,35566,d,6,4
8740,44005,d,3,2
8741,24811,b,4,4
8742,45068,b,3,4
8743,2315,d,2,1
8744,15674,e,3,2
8745,35944,d,1,3
8746,51435,c,3,3
8747,45970,e,2,1
8748,6265,d,7,4
8749,15325,c,8,4
8750,15761,e,2,3
8751,15817,e,1,1
8752,15819,e,8,4
8753,20281,c,9,3
8754,23451,c,7,4
8755,24407,e,4,1
8756,26614,b,2,3
8757,26786,e,3,3
8758,28965,c,1,1
8759,32081,e,9,4
8760,32393,d,3,2
8761,34347,c,9,2
8762,37920,c,5,4
8763,38934,c,8,2
8764,39520,e,8,1
8765,47823,e,4,4
8766,49057,c,2,4
8767,50076,e,1,2
8768,51258,e,3,4
8769,36296,c,8,3
8770,27874,d,7,4
8771,16037,a,6,3
8772,5523,b,9,4
8773,39503,b,3,1
8774,17599,e,7,1
8775,7783,c,6,3
8776,16121,d,1,2
8777,23688,d,6,3
8778,24793,c,9,3
8779,26406,d,9,4
8780,26451,c,8,4
8781,34399,d,2,1
8782,37146,d,2,2
8783,42308,c,8,2
8784,45361,c,2,1
8785,47591,c,1,4
8786,48856,d,3,3
8787,4259,d,8,4
8788,15386,c,7,4
8789,508,e,5,3
8790,6595,c,7,1
8791,18251,b,9,4
8792,23633,e,7,2
8793,43214,e,1,4
8794,36217,b,1,1
8795,12541,d,7,2
8796,5204,a,6,1
8797,9322,d,3,4
8798,39094,a,6,2
8799,46489,d,1,4
8800,46490,d,4,1
8801,6895,d,4,2
8802,24607,d,7,4
8803,37247,d,4,1
8804,49938,d,3,4
8805,35485,b,4,1
8806,48248,c,2,3
8807,44776,c,4,2
8808,46220,c,5,2
8809,46650,a,4,2
8810,17518,d,7,4
8811,4011,d,1,3
8812,5354,d,2,4
8813,15514,a,3,1
8814,18750,b,6,3
8815,23382,b,2,1
8816,24788,c,8,3
8817,27426,b,3,1
8818,29103,e,2,2
8819,35065,d,2,4
8820,35953,a,4,4
8821,47073,a,4,4
8822,6584,b,1,4
8823,14125,d,5,4
8824,37676,d,6,1
8825,5615,e,1,2
8826,2476,d,7,4
8827,45734,d,6,1
8828,8091,d,3,1
8829,35943,d,5,1
8830,1779,b,8,4
8831,3161,c,2,2
